,titles,replies,views,activity,category
1509,Looking for co-writers for a comic[Unpaid],1.3k,495,Apr '19,collaborations
1510,Writer looking for an artist CLOSED,6,388,Apr '19,collaborations
1511,Needing an Artist,973,523,Apr '19,collaborations
1512,I need an artist open nov. 4 2019 - january 1 2020 CLOSED,3,664,Apr '19,collaborations
1513,"Writer and digital aritst, looking for sketch artist",283,375,Apr '19,collaborations
1514,Need help with a cover,3,377,Apr '19,collaborations
1515,Book cover request [closed],200,464,Apr '19,collaborations
1516,Writer looking for an artist for webtoon (Unpaid.),9,971,Apr '19,collaborations
1517,Looking for someone who might want to exchange chapter posts,1.3k,209,Apr '19,collaborations
1518,(Paid/Unpaid) Writer requesting artist,3,778,Apr '19,collaborations
1519,Webtoon Writer looking for an Artist,252,1.4k,Apr '19,collaborations
1520,Closed. Writer found,1,399,Apr '19,collaborations
1521,Background Characters Needed,152,782,Apr '19,collaborations
1522,Looking for Graphic Novel Artist [PAID],4,558,Apr '19,collaborations
1523,Writer needs an artist,271,550,Apr '19,collaborations
1524,Paid Project: Guest Comic Writer/Penciler Wanted (Warning: R-Content) CLOSED,9,430,Apr '19,collaborations
1525,Writer Looking for Artist for Any Type of Story (Unpaid),311,336,Apr '19,collaborations
1526,[“writer looking for an artist”],5,405,Apr '19,collaborations
1527,Artist seeking writer (DA link),302,987,Apr '19,collaborations
1528,Author looking for partnership,12,452,Apr '19,collaborations
1529,Writer looking for artist for covers (Unpaid),1.2k,498,Mar '19,collaborations
1530,Looking for artist for fantasy project! (Unpaid),1,288,Mar '19,collaborations
1531,Evotale open collab is looking for participants,173,382,Mar '19,collaborations
1532,Writer looking for artist to work on book (paid) [closed],2,520,Mar '19,collaborations
1533,How To Pitch Your Project,333,441,Mar '19,collaborations
1534,I am a writer looking for an artist for WEBTOON [UNPAID] CLOSED,4,677,Mar '19,collaborations
1535,Writer looking for artist (PAID/SFW BL NOVEL),261,418,Mar '19,collaborations
1536,Writer looking for Editor/Reader,1,309,Mar '19,collaborations
1537,Writer looking for artist (Unpaid.),181,238,Mar '19,collaborations
1538,Artist looking for writer for visual novel,7,524,Mar '19,collaborations
1539,Looking for Fighting Dreamers GUEST COMICS!,296,312,Mar '19,collaborations
1540,Webcomic Project in need of a background artist! [Unpaid] [Closed],5,452,Mar '19,collaborations
1541,Writer looking for artist(paid)[Close],236,283,Mar '19,collaborations
1542,Looking for artist interested in doing sci-fi/surreal concept work! [PAID/CONTRACT],10,2.6k,Mar '19,collaborations
1543,Colorist wanted for an old-western style dark fantasy comic (Paid),1.7k,842,Mar '19,collaborations
1544,In need of a colorist for my comic,12,1.2k,Mar '19,collaborations
1545,In need of a Colorist for a superhero comic [Unpaid] [Closed],323,411,Mar '19,collaborations
1546,[Closed. Artist found] Writer looking for artist [PAID/SFW BL COMIC.],7,480,Mar '19,collaborations
1547,Writer looking for Artist || Character illustrations (unpaid/ traded services),158,217,Mar '19,collaborations
1548,In need of Colorist for a Superhero comic [Unpaid] [Closed],4,335,Mar '19,collaborations
1549,Writer looking for Artist and possibly a Co-Writer for a silly superhero comic! [Unpaid] [Closed],415,300,Feb '19,collaborations
1550,Writer Looking For Artist [PAID/CLOSED],5,543,Feb '19,collaborations
1551,Artist Looking for a Writer! (unpaid) (short story) [open!],320,390,Feb '19,collaborations
1552,Webcomic project in need of a colorist [Unpaid] [Closed],12,396,Feb '19,collaborations
1553,Searching for a artist (unpaid),366,276,Feb '19,collaborations
1554,Artist Looking for a Writer ( unpaid),9,583,Feb '19,collaborations
1555,Looking for Assistant/Editor/Partner/Beta Readers/? [Paid/Rev-share],239,587,Feb '19,collaborations
1556,Looking for background and character design artists for Webcomic [Unpaid] [Closed],14,313,Feb '19,collaborations
1557,Looking for artist to collaborate with on an idea! (Unpaid),388,795,Feb '19,collaborations
1558,I want to put ads for your webcomics in the first issue of The Power of Stardust,31,1.6k,Feb '19,collaborations
1559,Manga Collaboration/Artist/Editor for Webtoon/Tapas,515,774,Feb '19,collaborations
1560,Writer looking to expand portfolio,3,272,Feb '19,collaborations
1561,Looking for artist for a vague Fantasy BL story (Not paid),214,296,Feb '19,collaborations
1562,[Closed] Banner Designer - [Paid],2,495,Feb '19,collaborations
1563,"Looking for a Collaboration Partner, for a Webcomic Project",208,354,Feb '19,collaborations
1564,WattPad Wattys2019 Tomorrow,1,308,Feb '19,collaborations
1565,Looking for an artist to work on a VN game,225,574,Feb '19,collaborations
1566,Seeking assistant,11,404,Feb '19,collaborations
1567,Look For A Comic Artist For My WebToon ideas [UNPAID],388,437,Feb '19,collaborations
1568,Artist/Editor Manga Collaboration for Webtoons or Tapas,10,276,Jan '19,collaborations
1569,I need a new hamster character design [Open],312,662,Jan '19,collaborations
1570,Manga Writer seeking artists for Yaoi manga project (Unpaid),60,892,Jan '19,collaborations
1571,Writer looking for an Artist for a silly superhero comic! [Unpaid] [Closed],1.1k,239,Jan '19,collaborations
1572,Detective Sato (Novel),33,301,Jan '19,collaborations
1573,Looking for writer for horror/mystery Anthology (unpaid),819,308,Jan '19,collaborations
1574,Novelist Looking for Editor [Unpaid],1,218,Jan '19,collaborations
1575,Looking for an artist for Lost in Constellations Poetry-Love Letters (Unpaid),142,600,Jan '19,collaborations
1576,Need Collaboration Advice,13,527,Jan '19,collaborations
1577,Looking for Artist to Draw Characters or Title graphic [OPEN],988,317,Jan '19,collaborations
1578,Writer Looking for Artist [Unpaid at the moment],2,238,Jan '19,collaborations
1579,Looking for Artist for short Love stories series (Paid),420,576,Jan '19,collaborations
1580,[CLOSED] [PAID] Writer looking for artist - thumbnail art,2,626,Jan '19,collaborations
1581,Wanting to create a collaborative superhero group,150,578,Jan '19,collaborations
1582,Artist looking for a partner (Short interactive horror comic),1,420,Jan '19,collaborations
1583,"CLOSED Artist looking for writer (bl, gl, isekai)",394,457,Jan '19,collaborations
1584,(CLOSED) Looking for an artist for a long project (small paid),2,454,Jan '19,collaborations
1585,New project. I need an artist,217,308,Jan '19,collaborations
1586,"Writer seeking artist (long term, revenue split collab)",17,377,Jan '19,collaborations
1587,"Forum collabs that actually finished a project! (Promo, if you apply)",581,676,Jan '19,collaborations
1588,Writer looking for an artist to make a webtoon [Unpaid],1,500,Jan '19,collaborations
1589,Writing Looking for Arist [Unpaid] + Comic Trilogy,140,409,Jan '19,collaborations
1590,Writer looking for artist : comic,2,530,Jan '19,collaborations
1591,Looking for an Artist for comic/manga (unpaid),191,329,Jan '19,collaborations
1592,Artist looking for writer with similar interest for collaboration,12,1.9k,Jan '19,collaborations
1593,Ghost Writing and Editing,308,488,Jan '19,collaborations
1594,Artist looking for writer for one-shot!,1,2.6k,Jan '19,collaborations
1595,Artist looking for writer <3 (ARTIST FOR HIRE),135,2.1k,Jan '19,collaborations
1596,Quitting day job to work on comics looking for artists!,2,1.7k,Jan '19,collaborations
1597,Artist looking for a writer for a big project,160,780,Jan '19,collaborations
1598,Poorly made collab requests and specific reactions (Rant),1,1.3k,Dec '18,collaborations
1599,Writer seeking manga artist for partnership collab (unpaid),273,395,Dec '18,collaborations
1600,WEBTOON Artist Looking For a Writer (I won’t be paying you),6,6.0k,Dec '18,collaborations
1601,"I wrote the first chapter for a manga/comic for you all to see this time, If there’s any artists out there that want to make a comic/manga and want to collaborate with a writer, then take a look at this post (CLOSED)",342,394,Dec '18,collaborations
1602,Writer Looking for Artist to Sample my Current Project,2,378,Dec '18,collaborations
1603,I am nearing my 100th strip of my webcomic and I need your help!,162,465,Dec '18,collaborations
1604,Artist Looking for a writer (Anime styled art) (Closed for the moment),0,406,Dec '18,collaborations
1605,Diesinglong need a artist,259,582,Dec '18,collaborations
1606,Writer 4 Artist (Paid),6,440,Dec '18,collaborations
1607,Webtoon Writer Looking For Artist (Split Revenue Collaboration),175,877,Dec '18,collaborations
1608,Writer 4 Artist (Split Revenue),5,398,Dec '18,collaborations
1609,Script writer looking for an artist for a fan made Danganronpa webcomic,157,572,Dec '18,collaborations
1610,What we’re worth: A suggestion for responding to collaboration threads,4,2.0k,Dec '18,collaborations
1611,Artist Need for Sci-fi BL Collab,214,317,Dec '18,collaborations
1612,Calling all Romance/Fantasy Creators!,2,302,Dec '18,collaborations
1613,"If there’s any artists out there that want to make a comic/manga and want to collaborate with a writer, then take a look at this post (CLOSED)",251,475,Dec '18,collaborations
1614,Collaboration just for fun 😀,6,406,Dec '18,collaborations
1615,Artist Looking for a 3rd artist partner for webtoon paid in commission (33.3%),284,1.0k,Dec '18,collaborations
1616,Writer looking for an Artist (Open),3,306,Dec '18,collaborations
1617,Help We for to have follower,264,294,Nov '18,collaborations
1618,Im an Artist looking for Artist to make a Manga (dynamic japanese comic with) THIS IS FOR DEDICATED AND PASSIONATE ARTISTS ONLY!,1,1.1k,Nov '18,collaborations
1619,Writer Looking For A Team To Join (NOT CLICKBAIT…WAIT A MINUTE),127,355,Nov '18,collaborations
1620,I’m starting a novel. i want someone to help me a little,2,462,Nov '18,collaborations
1621,Writer looking to collaborate with artist for webcomic! (CLOSED),152,795,Nov '18,collaborations
1622,I’m making a novel and i would want some help making it,5,466,Nov '18,collaborations
1623,Closed - artist found,163,449,Nov '18,collaborations
1624,Thank you everyone:) (closed),10,743,Nov '18,collaborations
1625,Writer Looking to Collab With Comic Book Artist (unpaid upfront but split in royalties),432,397,Nov '18,collaborations
1626,Commission (paid) (Closed!),4,399,Nov '18,collaborations
1627,Im a beginner looking for artist to make a comic with me for fun (CLOSED),227,428,Nov '18,collaborations
1628,Looking for A story to Draw(Free Collaboration and a Future Webtoon),1,1.5k,Nov '18,collaborations
1629,Looking for a proof reader or writer for scripts (can pay $10 per chapter),179,576,Nov '18,collaborations
1630,Re-Post: Webcomic Writer Partner Wanted (Long Term Free Collab),2,610,Nov '18,collaborations
1631,Writer Looking for a Manga/Anime Artist (unpaid),286,443,Nov '18,collaborations
1632,Seeking Artists For YouTube Narrative Story (Info Doc linked and art examples) (unpaid),4,486,Nov '18,collaborations
1633,Are you looking for a collab? 🤝,258,694,Nov '18,collaborations
1634,Artist looking to collaborate on a short story comic with a writer! (CLOSED),30,583,Nov '18,collaborations
1635,Writer looking for an artist to help me with my webtoon (Unpaid for now),391,311,Nov '18,collaborations
1636,Writer looking for Artist: A Fun Project,10,586,Nov '18,collaborations
1637,Writer looking for artist looking for writer,307,910,Nov '18,collaborations
1638,Artist/Writer searching for Artist/Writer! [CLOSED],7,793,Nov '18,collaborations
1639,Lior Project Collaboration,320,332,Nov '18,collaborations
1640,Artist looking for writer to make a comic with (UNPAID),5,613,Nov '18,collaborations
1641,Proof reader needed please,326,568,Nov '18,collaborations
1642,Looking for writer with already written series for webtoon contest,7,2.7k,Nov '18,collaborations
1643,Artist looking for a writer. Unpaid,330,1.5k,Nov '18,collaborations
1644,Writer seeking WEBTOON / MANGA artist (unpaid),16,336,Nov '18,collaborations
1645,(Closed)Looking for writer to help with novel(UNPAID),445,411,Nov '18,collaborations
1646,Looking for three cameos! (CLOSED),1,1.2k,Nov '18,collaborations
1647,Afternoon! Are any of my fellow Tapas creators based in the UK? If so,156,278,Nov '18,collaborations
1648,Writer seeking Artist for Split Revenue Collaboration,3,484,Nov '18,collaborations
1649,Looking For Artist Paid $300 Per Release,258,1.0k,Oct '18,collaborations
1650,(closed) Artist looking for Story/Project,11,655,Oct '18,collaborations
1651,Mythical monsters designing (unpaid for now),215,343,Oct '18,collaborations
1652,Set / scene designer (unpaid of now),1,258,Oct '18,collaborations
1653,Looking for colorist- PAID,136,569,Oct '18,collaborations
1654,Writer seeking artist! Special Collab (PAID) OPEN,1,542,Oct '18,collaborations
1655,Looking for an Artist for a one-shot GL book. (Closed),158,659,Oct '18,collaborations
1656,Your guest appearances in webcomics!,4,507,Oct '18,collaborations
1657,Looking for an artist partner to create a children’s book with me (CLOSED),247,479,Oct '18,collaborations
1658,Time for a new challenge (Artist looking for writer),14,582,Oct '18,collaborations
1659,"Poems written, if any artists want to get creative with them. (unpaid)",403,294,Oct '18,collaborations
1660,Closed) collaboration,2,910,Oct '18,collaborations
1661,Script writing for free,149,772,Oct '18,collaborations
1662,[CLOSED] Looking for an artist for a story to collab for [unpaid] [CLOSED],4,1.1k,Oct '18,collaborations
