,titles,replies,views,activity,category
3326,The Theme Song of the TV Adaptation of Your Comic/Novel?,40,439,Dec '17,off topic
3327,Feel-good movies,1.1k,1.4k,Dec '17,off topic
3328,Changing the Title of my Comic,18,583,Dec '17,off topic
3329,Cute title but dark story,907,515,Dec '17,off topic
3330,Help translating my comics,13,530,Dec '17,off topic
3331,Like Cryptozoology? Find out about the capture of an Australian cryptid,706,247,Dec '17,off topic
3332,"If you were a master reverse pickpocket, what would you put in people’s pockets?",2,1.2k,Dec '17,off topic
3333,Soundtrack of my comic!,212,301,Dec '17,off topic
3334,Stupid mistakes,13,1.3k,Dec '17,off topic
3335,You CAN have the cake and eat it too,404,566,Dec '17,off topic
3336,A list of all Webtoons contest entries [2018],6,6.9k,Dec '17,off topic
3337,Warm hugs for everybody that tried their best on the Webtoon Contest,238,778,Dec '17,off topic
3338,THANK YOU! VR has reached 100 subscribers!,12,401,Dec '17,off topic
3339,GUYS SAVE ME (ILLUSTRATOR cs6) (SOLVED),444,425,Dec '17,off topic
3340,Myers Brigg anyone? ( ͡° ͜ʖ ͡°),2,1.7k,Dec '17,off topic
3341,Webtoon contest problem,167,1.1k,Dec '17,off topic
3342,Starting a Publishing Studio: Update #1,32,892,Dec '17,off topic
3343,How long have you been working/ will work on your comic?,594,1.7k,Dec '17,off topic
3344,Theory confirmed- Writers Camp #3,9,668,Dec '17,off topic
3345,Who’sssss ready for AC Switch Edition?,276,565,Dec '17,off topic
3346,Character doesn’t look the same from different angles,47,807,Dec '17,off topic
3347,Share your webtoons contest entry!,1.0k,6.3k,Dec '17,off topic
3348,"Hosting a Q&A event for my comic, check it out if you want",13,312,Dec '17,off topic
3349,"I can’t get readers, am I doing something wrong?",454,1.3k,Dec '17,off topic
3350,Strip relevant for those on the U.S. East Coast right now,14,357,Dec '17,off topic
3351,You’re the witch from Hansel and Gretl and you’re trying to update your candy cottage for the 21st century,504,1.3k,Dec '17,off topic
3352,Baking Tip for Milk Replacement,6,617,Dec '17,off topic
3353,Coven: Season of the Witch debuts tonight!,252,254,Dec '17,off topic
3354,(Webtoon Edited) Feedback and Help still needed ^^,12,387,Dec '17,off topic
3355,My little ‘me’ thread,464,606,Dec '17,off topic
3356,Star Trek Comedic Parodys?,4,828,Dec '17,off topic
3357,Clip Studio Sale- September 2018,199,1.9k,Dec '17,off topic
3358,"Psych Quiz: How neurotic are you? (Big Five, Part 1)",3,953,Dec '17,off topic
3359,Offering commission for Novel Covers,248,273,Dec '17,off topic
3360,Love is for the birds. In a good way,6,583,Dec '17,off topic
3361,My possible reboot!,235,698,Dec '17,off topic
3362,Have had a really hard week but this made me smile,61,297,Dec '17,off topic
3363,Birthday present,2.1k,403,Dec '17,off topic
3364,Forum’s Musicians,4,1.3k,Dec '17,off topic
3365,At the entrance of the cave (Rpg 0/4),255,276,Dec '17,off topic
3366,Win some free art! Match the lyrics!,6,353,Dec '17,off topic
3367,Rate my one-shot,312,234,Dec '17,off topic
3368,"Hey, musicians! Share the song you’re proudest of right here!",42,639,Dec '17,off topic
3369,Accidental plagiarizing,891,1.5k,Dec '17,off topic
3370,"Hello, looking for various translators",2,822,Dec '17,off topic
3371,Coming From the Grave and Making a Comback!,186,428,Dec '17,off topic
3372,What’s your favorite music genre?,2,1.7k,Dec '17,off topic
3373,Writing when you don’t have experience in a topic,291,857,Dec '17,off topic
3374,Google your Username!,42,1.9k,Dec '17,off topic
3375,Announce Your Kickstarter,851,781,Dec '17,off topic
3376,What is the breakdown of readers on tapas?,25,369,Dec '17,off topic
3377,Your favorite JRPGs and why?,648,1.1k,Dec '17,off topic
3378,Are promotional videos worth it?,17,603,Dec '17,off topic
3379,Writer meme: Get Google Translation to rewrite your first chapter,580,1.9k,Dec '17,off topic
3380,Novel character fanart request!,17,300,Dec '17,off topic
3381,Offbeat Aspirations,2.5k,2.2k,Dec '17,off topic
3382,Feedback and help needed (WEBTOON),1,656,Dec '17,off topic
3383,Rate the title of the Comic above you,189,912,Dec '17,off topic
3384,Geting the views,26,730,Dec '17,off topic
3385,NEW Discord Server for Comic Book Artists!,622,611,Dec '17,off topic
3386,Short gag comics,6,327,Dec '17,off topic
3387,Word Sprints [best way to write more],519,229,Dec '17,off topic
3388,Post Your Stats!,30,1.1k,Dec '17,off topic
3389,Who else has posted a comic about 9-11?,877,315,Dec '17,off topic
3390,Family gripes: Too lazy to even enjoy life…?,0,900,Dec '17,off topic
3391,Cheer on Quachie as he plays to earn you all Tapas Bonus Coins!,197,546,Dec '17,off topic
3392,Triweekly updates on webtoons yay or neigh?,2,457,Dec '17,off topic
3393,Recommend some short novels?,363,504,Dec '17,off topic
3394,Post your Comic/Novel if you have made it into a book!,0,670,Dec '17,off topic
3395,To what extent are ‘fan comics’ allowed?,220,4.2k,Dec '17,off topic
3396,Check out this REALLY COOL font! Limited time only?,0,766,Dec '17,off topic
3397,Tumblr which blogs is following?,195,364,Dec '17,off topic
3398,What Crazy Thing Inspired Your Novel?,9,739,Dec '17,off topic
3399,“As Honest as You Like” Opinions on My Novel,923,431,Dec '17,off topic
3400,Are Acer laptops any good?,9,637,Nov '17,off topic
3401,Shameless Birthday Promotion,324,286,Nov '17,off topic
3402,Question about fanzines,14,1.8k,Nov '17,off topic
3403,Are we alone in the universe?,439,1.2k,Nov '17,off topic
3404,A Drop of Sunshine,54,877,Nov '17,off topic
3405,Any good programs to animate with?,823,513,Nov '17,off topic
3406,Help! Can you guys check that my domain is working please,1,333,Nov '17,off topic
3407,Thinking of dropping out of the Webtoons Contest,233,728,Nov '17,off topic
3408,Has anyone tried web forwarding a domain name to their Line Webtoon Page?,11,302,Nov '17,off topic
3409,A falta de Subcultura buena es “Subcultapas”,429,5.4k,Nov '17,off topic
3410,What obsessions leak into your comic?,2,3.5k,Nov '17,off topic
3411,Is my art inconsistent?,239,942,Nov '17,off topic
3412,Honest opinion about my comic,1,1.1k,Nov '17,off topic
3413,What made you not/want to read this comic?,212,1.2k,Nov '17,off topic
3414,Show Me Your Comic Descriptions!,16,2.4k,Nov '17,off topic
3415,Looking for Critiques - Can someone give me some pointers for comic?,518,728,Nov '17,off topic
3416,What are your favorite lgbtq+ comic recommendations?,5,1.5k,Nov '17,off topic
3417,New Mad Pigeons,451,274,Nov '17,off topic
3418,Any one got any advice for beginner comic makers like me?,16,1.0k,Nov '17,off topic
3419,Has anyone ever experienced any supernatural / cryptozoology / UFO matters in real life?,382,1.2k,Nov '17,off topic
3420,Spam Webtoon contest entries?,3,634,Nov '17,off topic
3421,Bring back The Aquabats,392,384,Nov '17,off topic
3422,Torico looking for English-language manga-style artists!,15,874,Nov '17,off topic
3423,"So, how often do YOU upload new content?",649,2.1k,Nov '17,off topic
3424,I don’t like seeing my comic to be that popular,49,1.2k,Nov '17,off topic
3425,Fanart Showcase!,1.3k,1.9k,Nov '17,off topic
3426,Clip Studio Special!,27,788,Nov '17,off topic
3427,Cool Music Videos,653,1.1k,Nov '17,off topic
3428,The future of online games…?,7,615,Nov '17,off topic
3429,What podcasts do people listen to?,475,886,Nov '17,off topic
3430,What content do you create for your YouTube channel? Is there anything you plan to do in the future?,13,757,Nov '17,off topic
3431,VRoid 3D Character Maker “VRoid Studio”,399,1.8k,Nov '17,off topic
3432,Scheduling Time is Stuck on PST?,1,1.8k,Nov '17,off topic
3433,NSFW Adult Images 18 Plus New Monstrous Opponent for Mistress Morphine Sketches & Design Feedback Wanted,194,1.1k,Nov '17,off topic
3434,New Hope! Post your comic here!,4,546,Nov '17,off topic
3435,Idea for Collaboration Promotion for Free Comics/Novels with Few Subs,246,576,Nov '17,off topic
3436,What Social Networks do you use?,45,1.0k,Nov '17,off topic
3437,Skill Pill V.S Organic Growth || A Fantasy Senerio,892,387,Nov '17,off topic
3438,Some say its not worth it?,10,1.4k,Nov '17,off topic
3439,誰かが日本語を勉強していますか？,458,2.0k,Nov '17,off topic
3440,Calling all #ArtistsOnTwitter! Let’s make a MEME!,41,306,Nov '17,off topic
3441,How long does it usually take you to prep and plan for a con,718,421,Nov '17,off topic
3442,Discouragement..!,4,1.4k,Nov '17,off topic
3443,Some shameless self promotion,340,300,Nov '17,off topic
3444,Which printer are you currently using to print your comics?,20,644,Nov '17,off topic
3445,Webcomics Approach,584,380,Nov '17,off topic
3446,How do you choose prints to take to cons?,5,328,Nov '17,off topic
3447,Does anyone do podcasts?,362,383,Nov '17,off topic
3448,I need some fellow twitter artists to follow!,3,1.2k,Nov '17,off topic
3449,Writers with Twitter?,282,761,Nov '17,off topic
3450,Show Me A Funny Scene That You Have In Your Comic,60,2.6k,Nov '17,off topic
3451,Putting videos in your comic?,1.3k,477,Nov '17,off topic
3452,Is it possible to have an ‘M’ in the notif bar when a chapter’s mature?,4,542,Nov '17,off topic
3453,Have you guys heard Webcomic Exchange?,356,676,Nov '17,off topic
3454,Show me your artist ally tables,42,600,Nov '17,off topic
3455,Feedback on new page design please?,1.0k,477,Nov '17,off topic
3456,DREAMS (that could be stories)!,16,581,Nov '17,off topic
3457,Anyone ever read Paperinik?,574,842,Nov '17,off topic
3458,What was your expectations?,4,1.6k,Nov '17,off topic
3459,Artist Talk About How I Started My Comic!,439,299,Nov '17,off topic
3460,The best words?,27,1.2k,Nov '17,off topic
3461,Writer’s Camp memes?,679,1.3k,Nov '17,off topic
3462,Please describe your main character in a single image,1,1.9k,Nov '17,off topic
3463,I would like to cross promote using our ad banners below our comic,233,434,Nov '17,off topic
3464,Funny (to me at least),51,393,Nov '17,off topic
3465,Adrenaline Shots Mistress Morphine Pin-Up by our very own Joanne Kwan!,2.3k,582,Nov '17,off topic
3466,Asian Bakery Cocobun,11,381,Nov '17,off topic
3467,"Hello everyone, here is a comic I’m working on",267,794,Nov '17,off topic
3468,Check out Awesome Fight scenes,21,328,Nov '17,off topic
3469,Webcomics you used to read,891,1.7k,Nov '17,off topic
3470,The second Tapas Writers Camp is here!,32,7.8k,Nov '17,off topic
3471,How do you write fight scenes?,713,1.5k,Nov '17,off topic
3472,The Happy Little Things,14,1.9k,Nov '17,off topic
3473,Anxiety Disorders: when the thoughts just won’t go away,602,874,Nov '17,off topic
3474,“I make comics!” “Oh…”,12,4.4k,Nov '17,off topic
3475,Looking for the perfect Art program,414,1.1k,Nov '17,off topic
3476,The official BL category slogan is,11,583,Nov '17,off topic
3477,Genre specific Tapas Collections?,535,595,Nov '17,off topic
3478,Oh sweet lawd tapas,20,792,Nov '17,off topic
3479,Comic Book Recommendation with Romantic Subplot,712,726,Nov '17,off topic
3480,Buscando asistente! (Looking for an assistant) Valparaíso/Chile,46,643,Oct '17,off topic
3481,Need some more subscribers,1.1k,476,Oct '17,off topic
3482,I want to make a Comic but I have no motivation,7,1.2k,Oct '17,off topic
3483,Know any mental hypochondriacs?,280,376,Oct '17,off topic
3484,My first comic and a Story for you all,34,348,Oct '17,off topic
3485,Do you love animatic music vids?,587,527,Oct '17,off topic
3486,That feeling when you’re almost done with a story,10,670,Oct '17,off topic
3487,"Hear ye hear ye come and promote thee,",408,1.6k,Oct '17,off topic
3488,What is the best rewards that you have received on a Kickstarter?,2,304,Oct '17,off topic
3489,I need an anime (trying to get inspiration back),250,1.6k,Oct '17,off topic
3490,Is the current Tapas app less friendly to independent creators?,19,1.5k,Oct '17,off topic
3491,Idk how to delete,819,374,Oct '17,off topic
3492,My Experience Drawing In Nature,0,249,Oct '17,off topic
3493,Comic/ comic strip collab?,237,312,Oct '17,off topic
3494,Kickstarting Books vs Print on Demand,18,428,Oct '17,off topic
3495,Challenge for Writers Camp readers and writers,578,1.6k,Oct '17,off topic
3496,What am i drawing for?…(Huge self-doubt warning),117,1.1k,Oct '17,off topic
3497,"Comics: A hobby, a career",2.1k,1.5k,Oct '17,off topic
3498,Until These Hands Stop,128,359,Oct '17,off topic
3499,Are you a victim of reboot-icide?,5.8k,893,Oct '17,off topic
3500,Depressed people: How irrational are you?,9,1.4k,Oct '17,off topic
3501,Tapastic United! [Discord],576,590,Oct '17,off topic
3502,Continue the story? ( ͡° ͜ʖ ͡°),17,1.3k,Oct '17,off topic
3503,Favourite traditional food in your country or state or city or culture or whatever!,473,2.5k,Oct '17,off topic
3504,Making a Comic Website,22,536,Oct '17,off topic
3505,Artists etiquette: artworks Vs.social behaviour,693,1.4k,Oct '17,off topic
3506,What’s your favorite food to draw?,23,600,Oct '17,off topic
3507,Just something on my mind,892,1.1k,Oct '17,off topic
3508,Subscriber Appreciation,16,1.4k,Oct '17,off topic
3509,Mysterious comic found,444,782,Oct '17,off topic
3510,Subs who sub and then unsub every update,7,1.2k,Oct '17,off topic
3511,Doing a Q&A for B.R.A (Big Rumble Academy),394,325,Oct '17,off topic
3512,Which fictional characters scared you as a kid?(or still scare you?),3,2.8k,Oct '17,off topic
3513,How to create Character Arcs?,248,570,Oct '17,off topic
3514,LoFi Song I Made,4,303,Oct '17,off topic
3515,"Podcasts, inspiration",369,584,Oct '17,off topic
3516,How holidays should be spent,18,576,Oct '17,off topic
3517,Name suggestion? (for a doge) CLOSED,638,1.3k,Oct '17,off topic
3518,Let’s mess around with cliches!,10,904,Oct '17,off topic
3519,How do you feel about being an art senpai?,394,1.0k,Oct '17,off topic
3520,Reader Comments Appreciation Post,0,556,Oct '17,off topic
3521,How to Write Tone(s)?,237,594,Oct '17,off topic
3522,Sorry everyone for having disappeared,43,511,Oct '17,off topic
3523,Just dropping by,1.2k,459,Oct '17,off topic
3524,So my webcomic script is becoming a Visual Novel,34,499,Oct '17,off topic
3525,Tips on placing adverts,694,323,Oct '17,off topic
3526,"BL Webcomic Contest! $10,000 Grand Prize Winner / BL Exclusive Platform",13,4.3k,Oct '17,off topic
3527,Featured Comic on The Duck Webcomics,375,604,Oct '17,off topic
3528,Feelings of self doubt,0,857,Oct '17,off topic
3529,Is there anything good in anything I do,162,1.5k,Sep '17,off topic
3530,Music in Comic/Novel,2,2.2k,Sep '17,off topic
3531,Need some character design advice,168,1.6k,Sep '17,off topic
3532,What’s something fun you’ve done to thank your fans?,19,507,Sep '17,off topic
3533,What if pokemon where real?,722,1.5k,Sep '17,off topic
3534,When the motivation is gone,0,825,Sep '17,off topic
3535,Please provide feedback / input! Re-Design for my sexy Vampire / Nurse / Dominatrix Horror Hostess Mistress Morphinne,231,772,Sep '17,off topic
3536,"What tribe do you belong to? Classicists, Animists, Formalists or Iconoclasts",8,3.5k,Sep '17,off topic
3537,An idea that could give some fame to not-as-know creators,437,1.2k,Sep '17,off topic
3538,Meeting the Tapas Team,14,914,Sep '17,off topic
3539,"In an art slump, send me OC’s to draw to help me out of it! (CLOSED)",549,2.4k,Sep '17,off topic
